gene	bait	correlation
CG14894	AcCoAS	-0.8196844345871024
CSN5	AcCoAS	-0.8137830655483758
decay	AcCoAS	-0.8322619325026679
CG14903	AcCoAS	-0.8933974334368555
Ahcy89E	AcCoAS	-0.9268437608172997
CG16941	AcCoAS	-0.8368616871606788
CG5823	AcCoAS	-0.9521919374186595
CG5840	AcCoAS	-0.9088571719454596
Prx5037	AcCoAS	0.9234468938369406
CG7523	AcCoAS	-0.9150317124092981
CG7215	AcCoAS	-0.8822437039339387
PP2A-B'	AcCoAS	-0.9490786993766359
CG12321	AcCoAS	-0.8841615893127409
CG7998	AcCoAS	0.96902219947026
koko	AcCoAS	-0.9265877844368791
Gos28	AcCoAS	-0.9138925698553183
CG7702	AcCoAS	-0.9647524164889915
Mekk1	AcCoAS	-0.8372138044825719
snRNP-U1	AcCoAS	-0.9342071971798297
ire-1	AcCoAS	-0.8531923269097419
CG4572	AcCoAS	-0.8541520717776683
CG4686	AcCoAS	-0.9141459632872876
Pk92B	AcCoAS	-0.8937608336000151
CG4538	AcCoAS	-0.8489817931873823
RhoGAP92B	AcCoAS	-0.8815312525229126
Stat92E	AcCoAS	-0.9486699618708087
CG16953	AcCoAS	-0.9470165249081652
CG31195	AcCoAS	-0.8861461251382927
Mvl	AcCoAS	-0.9344870686117921
Cortactin	AcCoAS	-0.8582247371505412
Rab11	AcCoAS	-0.8516604809643309
CG3308	AcCoAS	-0.8146064028989001
Hsromega	AcCoAS	-0.8519062626670398
CG6455	AcCoAS	0.9384429629228925
CG6028	AcCoAS	0.934422315092295
CG42390	AcCoAS	-0.9105129826843676
mats	AcCoAS	-0.8637149032983023
Rpn7	AcCoAS	-0.9003757910633922
CG18594	AcCoAS	0.9514999667404229
CG5346	AcCoAS	-0.8506766933190241
CSN6	AcCoAS	-0.8221920214586073
Irp-1A	AcCoAS	-0.8621338163186049
HP1c	AcCoAS	-0.9687501123688316
CG6697	AcCoAS	-0.9342592013778477
Ir	AcCoAS	-0.866701669451569
cnc	AcCoAS	-0.8824179877198555
CG10365	AcCoAS	-0.9060616668394998
Rpn9	AcCoAS	-0.8779467561540443
CG10225	AcCoAS	-0.9043812207405401
Tbp-1	AcCoAS	-0.8781680935300531
CG10219	AcCoAS	0.9737966475706773
CG10217	AcCoAS	-0.9394457081730292
TfIIA-S	AcCoAS	-0.8933776637202514
CG13603	AcCoAS	-0.9276790083178009
CG5902	AcCoAS	-0.9394693508681483
Rab7	AcCoAS	-0.9288130042280437
Miro	AcCoAS	-0.8904775958218638
Rox8	AcCoAS	-0.897240298145506
CG13605	AcCoAS	-0.9577733663335263
twin	AcCoAS	-0.9445633884610276
jar	AcCoAS	-0.8118348056564986
Orct	AcCoAS	-0.9412919532521916
CG6607	AcCoAS	-0.8273731637848137
atl	AcCoAS	-0.829332297721679
ash2	AcCoAS	-0.9394668124009918
CG6695	AcCoAS	-0.8394255483578669
CG11089	AcCoAS	-0.9317726492079025
Smg6	AcCoAS	-0.9433059103427642
veli	AcCoAS	-0.8321069440517084
XNP	AcCoAS	-0.943385069078154
CG4673	AcCoAS	-0.8403626243810904
jigr1	AcCoAS	-0.9138874083625975
CG5913	AcCoAS	-0.894645706730164
CG14542	AcCoAS	-0.926462418748557
BM-40-SPARC	AcCoAS	0.9284905969549092
TfIIA-L	AcCoAS	-0.9394696105465183
CG5934	AcCoAS	-0.8849773518893407
Mlc1	AcCoAS	0.9250416587314318
inx3	AcCoAS	-0.8906266895557704
Vha100-1	AcCoAS	-0.930034087234835
Pglym78	AcCoAS	0.9211753420513862
Rpn2	AcCoAS	-0.8729636038534403
Trc8	AcCoAS	-0.9072404081060246
CG1907	AcCoAS	0.9906819767125716
Bub3	AcCoAS	-0.9431989450167392
kay	AcCoAS	-0.8092235863375578
CG7834	AcCoAS	0.9600204425060609
CG31033	AcCoAS	-0.9593011273355805
CG15514	AcCoAS	-0.8362542659175405
CG7816	AcCoAS	-0.9365428256508798
CG31012	AcCoAS	-0.8851847111225267
Sap-r	AcCoAS	-0.9249358774623891
l(3)03670	AcCoAS	0.9332871071381191
CG1910	AcCoAS	-0.8572218034150316
heph	AcCoAS	-0.952065752631004
Map205	AcCoAS	-0.8185512641214744
Ank	AcCoAS	-0.8340343249056734
Rad23	AcCoAS	-0.8407688185585158
CaMKI	AcCoAS	-0.8754069630016936
gw	AcCoAS	-0.8813572990424422
CG32016	AcCoAS	-0.8532541032220732
CG17471	AcCoAS	-0.8500021969861136
svr	AcCoAS	-0.9363655469888215
CG13369	AcCoAS	0.9398088169261103
Dredd	AcCoAS	-0.9592124816634644
Roc1a	AcCoAS	-0.8563965536784344
skpA	AcCoAS	-0.8813271088749677
SNF1A	AcCoAS	-0.8165446744287193
pck	AcCoAS	-0.8656807634836508
CG14782	AcCoAS	-0.8546923029559785
CG32810	AcCoAS	-0.8949205698533691
hfw	AcCoAS	-0.9335977375926462
CG14812	AcCoAS	-0.8868582319036915
MED18	AcCoAS	-0.8338404118121997
arm	AcCoAS	-0.9519817077566288
CG11596	AcCoAS	-0.9153299969368912
Actn	AcCoAS	0.9572879187853245
Pgd	AcCoAS	0.9309969423018679
Mct1	AcCoAS	-0.9031654495977093
CG2924	AcCoAS	-0.8360767043921755
sgg	AcCoAS	-0.8206559801245282
CG3939	AcCoAS	-0.8348801596282275
roX1	AcCoAS	-0.8928446502212675
cib	AcCoAS	-0.8538232090732067
CG6903	AcCoAS	-0.9313057735191426
CG4068	AcCoAS	-0.8892680159199917
snf	AcCoAS	-0.8237676990093052
Mlc-c	AcCoAS	-0.8599716592487812
Rab-RP4	AcCoAS	-0.89662399866393
MAPk-Ak2	AcCoAS	-0.9080501599892613
CG3016	AcCoAS	-0.9151096122816187
sqh	AcCoAS	-0.9211057477588264
Rpt4	AcCoAS	-0.9012411728695131
l(1)G0255	AcCoAS	0.9517224556262421
ogre	AcCoAS	-0.8299108327494734
inx2	AcCoAS	-0.8944981097218285
CG4607	AcCoAS	-0.8953493560971129
CG10932	AcCoAS	0.9495476940091221
l(1)G0193	AcCoAS	-0.877472719710915
CG2233	AcCoAS	-0.8399838117164816
Ubc-E2H	AcCoAS	-0.8818414943292866
Smox	AcCoAS	-0.8495726325831463
sni	AcCoAS	0.9547322334057514
CG11190	AcCoAS	-0.9167268443962138
spirit	AcCoAS	-0.8872277531620261
Crag	AcCoAS	-0.8130437415879096
e(r)	AcCoAS	-0.922407927563112
dalao	AcCoAS	-0.8596240138169071
CG11042	AcCoAS	-0.9156254977257988
Dsor1	AcCoAS	-0.9466651171432936
Gga	AcCoAS	-0.8662350394864976
l(1)G0232	AcCoAS	-0.8382854973993952
l(1)G0230	AcCoAS	0.9340186603013856
l(1)G0289	AcCoAS	-0.940794535306435
PPP4R2r	AcCoAS	-0.894388362087668
Atg8a	AcCoAS	-0.940423323881737
CG15209	AcCoAS	-0.9088273672875228
Rpt3	AcCoAS	-0.9040060937924471
Klp10A	AcCoAS	-0.8769255002127032
Gs2	AcCoAS	-0.9245269387126194
e(y)2	AcCoAS	-0.8826599999577434
rho-4	AcCoAS	-0.8133712127664194
bif	AcCoAS	-0.9048629960835723
CG1837	AcCoAS	-0.8261009544914429
Usp7	AcCoAS	-0.9122214782507384
CkIalpha	AcCoAS	-0.8751131488817091
ade5	AcCoAS	-0.9662676484553012
CG15717	AcCoAS	0.9259579836674479
Bap60	AcCoAS	-0.9568351179417081
CG1640	AcCoAS	0.9459362185751042
up	AcCoAS	0.924276195257541
CG10990	AcCoAS	-0.8690754696365237
CG10992	AcCoAS	-0.9418005770170604
CG32626	AcCoAS	-0.9375277952619355
CG11590	AcCoAS	-0.9073842099428988
CG14411	AcCoAS	-0.8943766932373577
CG9053	AcCoAS	-0.8828904686858494
Lsd-2	AcCoAS	-0.8233411692334304
Scamp	AcCoAS	-0.8965558958816532
Pis	AcCoAS	-0.9785015140659442
Actr13E	AcCoAS	-0.9526933714149933
CG8974	AcCoAS	-0.888544530987138
PGRP-LE	AcCoAS	-0.899156950616928
sd	AcCoAS	-0.8498944293230695
Chc	AcCoAS	-0.8810843200506159
CG8578	AcCoAS	-0.9216043904162933
sun	AcCoAS	0.93748534701654
UBL3	AcCoAS	-0.9162553758210309
Myb	AcCoAS	-0.972862625741479
Stim	AcCoAS	-0.9266928531486052
exd	AcCoAS	-0.9041669422396609
CG9914	AcCoAS	0.9240185693567119
CG9917	AcCoAS	-0.9240245884583405
U2af50	AcCoAS	-0.859303972704407
nonA	AcCoAS	-0.9086248158175921
CG4239	AcCoAS	0.9490881327376559
CG4420	AcCoAS	-0.9334720404529748
CG9132	AcCoAS	-0.8812914428047431
CG4789	AcCoAS	-0.8345556423678883
CG9086	AcCoAS	-0.8519590584191227
CG5445	AcCoAS	-0.9329706179994481
CG6762	AcCoAS	-0.9391172100567984
CG7206	AcCoAS	-0.9395720406662262
ari-1	AcCoAS	-0.8430788701460314
CG32549	AcCoAS	-0.8731941517104076
CG15044	AcCoAS	-0.933019211242064
CG6461	AcCoAS	-0.9596791010349853
Rip11	AcCoAS	-0.8679843773177887
CG6617	AcCoAS	-0.9165254283976341
CG6891	AcCoAS	-0.8850842809903179
CG7288	AcCoAS	-0.8541204754809668
CG7453	AcCoAS	-0.8255090570983131
Mec2	AcCoAS	-0.9233179214761644
CG14194	AcCoAS	-0.9441600990772238
CoRest	AcCoAS	-0.9314306354015179
CG14207	AcCoAS	-0.8823310473988014
CG14213	AcCoAS	-0.936151023833964
CG12237	AcCoAS	-0.9367670769681148
Cdc42	AcCoAS	-0.8993302222401661
Rab35	AcCoAS	-0.9048203953160946
CG9577	AcCoAS	-0.9019046212905227
CG9578	AcCoAS	-0.921797769370478
Pp4-19C	AcCoAS	-0.9697946181838459
CG1702	AcCoAS	-0.8635153171209969
Tak1	AcCoAS	-0.9186076681630237
CG1518	AcCoAS	-0.8585138234167004
Pros45	AcCoAS	-0.8813305468155122
CG14614	AcCoAS	-0.9068998686941953
pncr003:2L	alc	-0.863818601805041
fon	alc	-0.8358603427975141
vari	alc	0.9331430790718024
snoRNA:660	alc	-0.8312320114141064
p130CAS	alc	0.9198527221837208
pgant6	alc	-0.8276612895670576
scaf6	alc	0.929379826783626
kkv	alc	-0.8317390849983024
alpha-Est7	alc	-0.8793603562394305
desat1	alc	-0.8200763200968083
primo-1	alc	-0.8093799062792226
ras	alc	0.987218060499687
mRNA-capping-enzyme	alc	0.9531145436638444
shi	alc	0.9224969228615729
wupA	alc	-0.8224712440785961
CG7082	CG10602	-0.9408130156637611
Prx6005	CG10602	0.9290098825608295
CG33129	CG10602	0.9443266388809899
CG6579	CG10602	-0.8512035727639468
Tsp42El	CG10602	-0.8543223031924728
CG33774	CG10602	0.9367940779668364
CG8860	CG10602	0.9332536328659599
L	CG10602	-0.8551236010867586
CG15611	CG10602	-0.8427080113373198
CG6370	CG10602	0.9494306702889158
betaTub56D	CG10602	0.9359598329850886
Fkbp13	CG10602	0.9373535982450791
CG5597	CG10602	-0.8115416542657738
Jafrac2	CG10602	0.9944298800108654
CG32276	CG10602	0.93362817533744
loj	CG10602	0.9277231299162952
Ugt	CG10602	0.9297301700541255
CG9449	CG10602	-0.8774946908825072
fbl	CG10602	0.965991934738611
CG11241	CG10602	-0.9359568253901616
CG8481	CG10602	-0.9133415920845416
Dip-B	CG10602	0.948370706647039
sar1	CG10602	0.9545910055500417
CG5382	CG10602	0.9205738697471255
Ela	CG10602	-0.8293146395304188
Hmu	CG10602	0.9621271956179944
CG16989	CG10602	-0.9322818510665895
CG1572	CG10602	-0.9340761348688741
Pfrx	CG10602	-0.8786623793674827
CG14476	CG10602	0.9445409500657943
CG33199	CG31523	-0.8937861575239691
CG8525	CG31523	-0.8368698910851408
Cyp6a17	CG31523	-0.809920463774467
Idgf5	CG31523	-0.8461954939374412
eIF-4B	CG31523	0.9736628362866995
Rac1	CG31523	0.9642694054215857
snmRNA:357	CG31523	-0.8667090631209045
sgl	CG31523	0.918395889232875
Hn	CG31523	-0.890465427614987
Ect4	CG31523	-0.8915588236920665
roq	CG31523	0.9397830070265509
CkIIalpha	CG31523	0.931084223417585
Nep2	CG31523	0.9662123794934387
exba	CG31523	0.9463812353817428
Sodh-2	CG31523	-0.8214408507391975
CG5023	CG31523	-0.8647596598023145
CG6643	CG31523	-0.9463332958564746
cals	CG31523	0.9373507012650201
cin	CG31523	0.9420728891933797
CG3740	CG31523	-0.8834385227954223
CG33080	CG31523	-0.860278243241463
Spat	CG31523	-0.9605827028199516
CG8206	CG31523	-0.8996191147076952
CG3415	CG31523	-0.8092873187834045
crl	CG31523	0.9813781777590289
CG34331	CG31523	-0.9510863045766637
cl	CDase	-0.8329059881165781
CG10237	CDase	-0.9303153942718283
Pmm45A	CDase	-0.8609199678228583
CG6805	CDase	-0.8373105766913727
CG10924	CDase	-0.8455470553751951
abba	CDase	-0.8948617976884602
Obp56d	CDase	-0.8142674140542786
CG4363	CDase	0.951974570479145
Ubp64E	CDase	-0.8278994975461844
CG13676	CDase	-0.8103467971372701
Pak	CDase	-0.8208576079108452
Neurochondrin	CDase	-0.8517538260428525
Mhcl	CDase	-0.9150060399057687
cher	CDase	-0.9656844604374426
CG5315	CDase	-0.8135650027305137
CG6283	CDase	-0.8536687517560259
Vap-33-1	CDase	-0.8166877455844046
CG3626	CDase	-0.8665847445327595
CG9691	CDase	-0.9030871058115403
CG12576	CDase	-0.887613758711948
PNUTS	CG3603	-0.8154863667027711
CG4887	CG3603	-0.8237465698881923
bowl	CG3603	-0.8177321514021861
ade2	CG3603	-0.8358160733134625
CG9527	CG3603	0.9401480819564131
Cka	CG3603	-0.8426547452572277
Mcr	CG3603	-0.8451353633123128
da	CG3603	-0.8367291091629293
CG6700	CG3603	-0.8724245659125179
SCAR	CG3603	-0.8832223408160356
crol	CG3603	-0.9211797178791661
bun	CG3603	-0.8466689118996437
noc	CG3603	-0.8565482499283009
mib2	CG3603	-0.8514396528789677
Fs(2)Ket	CG3603	-0.8855666314695447
CG9339	CG3603	-0.8893557920679658
Tsp42Ee	CG3603	-0.8698846836388701
lig	CG3603	-0.8568135859203766
Su(var)2-10	CG3603	-0.8768042514590196
CG42347	CG3603	-0.8294135861711005
Mef2	CG3603	-0.82534273093217
lola	CG3603	-0.8570139501066314
CG8378	CG3603	-0.8295306544113799
Sin3A	CG3603	-0.859057467093795
CG6191	CG3603	-0.8574481348892299
CG8331	CG3603	0.9490814153018248
cg	CG3603	-0.9061938549031366
Pcf11	CG3603	-0.8300480056520319
Khc-73	CG3603	-0.8593741339720445
slim	CG3603	-0.8352460233427379
Spt5	CG3603	-0.8235165531113611
par-1	CG3603	-0.8627800423181121
bl	CG3603	-0.816372931469616
CG4030	CG3603	-0.8299131452139286
CG4266	CG3603	-0.8533027447520226
MESK2	CG3603	-0.8165087416576695
CG4585	CG3603	-0.8637324606790922
Dcp1	CG3603	-0.8712370677251701
Chi	CG3603	-0.8321607360477034
CG3829	CG3603	-0.8136653720243135
klar	CG3603	-0.8489309727091832
pUf68	CG3603	-0.822159863351926
zormin	CG3603	-0.9028476006979559
YT521-B	CG3603	-0.8376057749554129
Fit1	CG3603	-0.8252554605182809
ago	CG3603	-0.8703482206465227
shep	CG3603	-0.8255378476711076
Klp64D	CG3603	-0.8440033133177327
CG6767	CG3603	-0.8914845080906502
CG8108	CG3603	-0.8555307522292647
scyl	CG3603	-0.8741087999898025
Mob2	CG3603	-0.832854361872534
Nrx-IV	CG3603	-0.8116562475943272
Ncc69	CG3603	-0.8107131110950551
tral	CG3603	-0.844210049727487
scaf6	CG3603	-0.8809077618854461
CG6852	CG3603	0.9410262262491784
trc	CG3603	-0.8077547263029508
Pitslre	CG3603	-0.8304430715224053
Cont	CG3603	-0.8254398288790412
CG9775	CG3603	-0.935880758762973
Cdep	CG3603	-0.849364971043218
katanin-60	CG3603	-0.8424898013504927
Nmdmc	CG3603	-0.8292840873517364
Rel	CG3603	-0.8640617330705873
CG8121	CG3603	-0.8281012252938112
Kap-alpha3	CG3603	-0.8808826723117237
Taf12	CG3603	-0.8092126976397931
CtBP	CG3603	-0.8125866009026597
put	CG3603	-0.8878167117164105
Sra-1	CG3603	-0.8133854657544847
SF1	CG3603	-0.8090276670886245
CG4662	CG3603	-0.8382406183801644
RhoGAP92B	CG3603	-0.8127259059921655
how	CG3603	-0.8269300101825934
CG42390	CG3603	-0.83937650099814
CG7029	CG3603	-0.8258406538297349
Miro	CG3603	-0.8617765857629837
Nup358	CG3603	-0.812699791373226
XNP	CG3603	-0.8087339870405065
gro	CG3603	-0.8625691722086585
scrib	CG3603	-0.8514183205536993
TfIIA-L	CG3603	-0.8147090877218857
Hrb98DE	CG3603	-0.855710980345349
gw	CG3603	-0.8117127990400118
CG3630	CG3603	-0.876117271745217
CG4068	CG3603	-0.824990968324134
sws	CG3603	-0.8962237849118317
Crag	CG3603	-0.8906325534801598
ras	CG3603	-0.8404248759976892
RpII215	CG3603	-0.8231379164397356
hep	CG3603	-0.9125867128078677
CG6340	CG3603	-0.8555325844305746
sd	CG3603	-0.8465543489657967
Gbeta13F	CG3603	-0.8291996535320044
CoRest	CG3603	-0.8264291260899737
Mgstl	CG3603	0.9288254376280454
galectin	Baldspot	-0.8420411900120794
mRpL10	Baldspot	0.9649014550514322
CG11912	Baldspot	-0.8168467590190739
CG3662	Baldspot	-0.9342280671100583
mRpL48	Baldspot	0.9487440463362099
CG4267	Baldspot	-0.8085106366953938
CG8814	Baldspot	-0.8378480877911959
CG17259	Baldspot	0.9306351777045421
CG33123	Baldspot	0.9445725926819515
CG17593	Baldspot	0.9590187139675576
CG15626	Baldspot	-0.8499182118892521
CG8885	Baldspot	0.9846298420253942
CG3792	Baldspot	0.9607432940218014
CG8891	Baldspot	0.933388167742822
vkg	Baldspot	0.9187927799085642
Cg25C	Baldspot	0.9291608284903564
CG31648	Baldspot	0.9542689831459618
Gpdh	Baldspot	0.9240381643120589
CG13993	Baldspot	0.9451878057332043
Sec61alpha	Baldspot	0.9306586503235518
CG34310	Baldspot	0.948631688691996
CG7224	Baldspot	-0.8874396033194553
CG8552	Baldspot	0.9424676527657174
CG8360	Baldspot	-0.9262824934795149
CG17292	Baldspot	0.9298196694572878
Peritrophin-15b	Baldspot	-0.8437842445758996
Tsp29Fa	Baldspot	-0.8910915762872087
Trx-2	Baldspot	0.9199178069021484
CG18619	Baldspot	-0.8300822611149246
mRpS7	Baldspot	0.9452152817318351
CG6094	Baldspot	0.9275633247632084
CG7299	Baldspot	0.9583993435641671
porin	Baldspot	0.9500448360200213
CG12264	Baldspot	0.9244593240274861
CG5325	Baldspot	0.9386385864099691
vir-1	Baldspot	-0.8956888069773052
spict	Baldspot	-0.9327873455818164
Sop2	Baldspot	-0.9035128692824181
CG8997	Baldspot	-0.841760363781403
CG7916	Baldspot	-0.8272804300788243
CG7953	Baldspot	-0.8590002944806642
CG34166	Baldspot	-0.8348414578896529
CG6412	Baldspot	0.9318556023975569
ScpX	Baldspot	-0.820723924626157
mRpL13	Baldspot	0.9428417370917607
l(2)37Bb	Baldspot	0.9678562709784316
Lectin-galC1	Baldspot	-0.8799377133518071
ref(2)P	Baldspot	-0.834923514930616
CG17508	Baldspot	-0.8899972969634468
CG3420	Baldspot	0.9659352353696525
coro	Baldspot	0.9232783226965555
Cyt-b5	Baldspot	0.9191788292927058
CG12107	Baldspot	0.9229425023112698
CG8728	Baldspot	0.9808784774543284
CG2915	Baldspot	0.950544073754082
CG8735	Baldspot	-0.8306334475269257
l(2)44DEa	Baldspot	0.9323581396449842
PGRP-SC2	Baldspot	-0.8228564325489357
CG8235	Baldspot	0.9483316406822306
CG12130	Baldspot	-0.8798088871428467
CG1371	Baldspot	0.9682068382508474
egr	Baldspot	-0.9709190159822141
CG12934	Baldspot	-0.8990716780376549
CG13220	Baldspot	0.9779170642421149
CG12384	Baldspot	-0.833692150448868
CG9027	Baldspot	-0.9029666028469359
CG18343	Baldspot	-0.8413524467779854
Oda	Baldspot	-0.9108213662947756
CG17574	Baldspot	-0.8688217071313636
CG4663	Baldspot	-0.8764819182891341
CG4734	Baldspot	-0.8724070989974948
opa1-like	Baldspot	0.9192587829179837
CG8531	Baldspot	0.9715029097946286
CG10200	Baldspot	0.9596892511086818
CG12963	Baldspot	-0.8076890581856289
CG8315	Baldspot	0.9222380998581636
CG8317	Baldspot	-0.8709339916154332
Sod2	Baldspot	0.9439399260708582
CG5770	Baldspot	-0.9230237279893038
CG17680	Baldspot	0.9244626998556595
Dp1	Baldspot	0.9746954812476851
mRpS28	Baldspot	0.9185541066565508
CG5493	Baldspot	0.974265030224761
CG5335	Baldspot	-0.8732859248374906
l(2)03709	Baldspot	0.9243371839486074
CG15098	Baldspot	-0.8746131480866431
CG15100	Baldspot	0.949420647002043
Tab2	Baldspot	-0.9449953150579435
CG7461	Baldspot	0.9658295001090627
CG16926	Baldspot	-0.8506468427669117
CG9864	Baldspot	0.979637035598974
CG11474	Baldspot	-0.8746724854809435
CG3292	Baldspot	-0.8367222774867117
bonsai	Baldspot	0.9796846678612807
asrij	Baldspot	0.9391120108546419
l(2)k09913	Baldspot	-0.8818705116667708
mRpL43	Baldspot	0.9421912308412659
gbb	Baldspot	-0.8361075829338462
CG5569	Baldspot	0.9614723946081304
CG4882	Baldspot	0.9588372730414589
CG2970	Baldspot	0.9917650256749744
Fmo-1	Baldspot	0.9313756708757494
CG13585	Baldspot	-0.845087578800475
Nurf-38	Baldspot	0.9569897623545705
Mtch	Baldspot	0.985328893496766
Kaz1-ORFB	Baldspot	-0.8706603317772116
Tudor-SN	Baldspot	0.9791772649976416
mthl9	Baldspot	-0.8200831179018169
scf	Baldspot	0.9526337775009198
mtacp1	Baldspot	0.9263546877208965
l(3)02640	Baldspot	0.9369859726579255
mRpL46	Baldspot	0.9811793081419539
CG32302	Baldspot	-0.924034830814545
CG8993	Baldspot	0.9244429131211547
mRpS35	Baldspot	0.9338483491082546
scramb2	Baldspot	-0.8695136038283119
CG1291	Baldspot	-0.9421342946374004
CG32278	Baldspot	0.9415384383261832
PHGPx	Baldspot	-0.8423230689872716
mRpS6	Baldspot	0.9561749408010038
CG11347	Baldspot	-0.9328958034679
CG4618	Baldspot	-0.8105846472337016
CG10671	Baldspot	0.9500699324041508
sec63	Baldspot	0.9371633290518071
mRpL36	Baldspot	0.926877616511691
Nmt	Baldspot	0.9374373217868808
CG6673	Baldspot	0.9541418182503502
CG6638	Baldspot	0.9401728015265035
CG5989	Baldspot	0.9211333131442753
SrpRbeta	Baldspot	0.9309926752550753
GNBP3	Baldspot	-0.8985094627044923
Srp68	Baldspot	0.9333855001873969
Cpr67B	Baldspot	-0.9132722404182643
CG7638	Baldspot	0.9697661144992047
CG6199	Baldspot	0.9289906363247065
CG7394	Baldspot	0.9483444303683198
CG6084	Baldspot	0.9614569890737744
CG18815	Baldspot	0.9482462717287958
obst-G	Baldspot	-0.9166262572354626
l(3)neo18	Baldspot	0.9207605713166134
Gap69C	Baldspot	0.9590351842182973
CG34242	Baldspot	0.9937168501651761
CG11267	Baldspot	0.9518544182943964
mRpL20	Baldspot	0.9478322265021362
bmm	Baldspot	-0.9160866522655526
mRpL39	Baldspot	0.9461459927933049
Eip71CD	Baldspot	-0.9389211396358952
mRpS31	Baldspot	0.9357767906304854
Syx8	Baldspot	-0.8731192783011115
CG9706	Baldspot	0.9270346276273019
CG6512	Baldspot	0.9809782586308284
CG34250	Baldspot	-0.91691610915131
Oatp74D	Baldspot	-0.9002511801328007
Cat	Baldspot	-0.8092697110790952
CG8798	Baldspot	0.9593839124176794
CG7433	Baldspot	0.9691295173959673
CG14184	Baldspot	-0.8491169364575861
CG6597	Baldspot	-0.8076522495517828
mRpL15	Baldspot	0.9306929995460395
CG4042	Baldspot	0.9364575737978585
CG7172	Baldspot	0.9632493355172651
CG12582	Baldspot	-0.8574689932058529
MP1	Baldspot	-0.8731665320638513
mRpL44	Baldspot	0.9615980408402672
Pcmt	Baldspot	-0.903094905009082
CG12746	Baldspot	0.9445259937664774
sec23	Baldspot	0.9460013669119647
CG1236	Baldspot	-0.8528852031228161
CG2017	Baldspot	-0.8787510916719067
CG31496	Baldspot	-0.8740287589368659
alpha-Est3	Baldspot	-0.9444469205395349
mRpS9	Baldspot	0.942738328322355
CG2846	Baldspot	0.9287329036281726
mRpL1	Baldspot	0.9305203520050266
Ctr1B	Baldspot	-0.8537280273889171
CG8369	Baldspot	-0.8858563364745269
CG9836	Baldspot	0.9580846361284697
CG18473	Baldspot	-0.8310309515670775
Rlc1	Baldspot	0.939218548797315
P58IPK	Baldspot	0.9676203018053068
mRpL40	Baldspot	0.9319892718403564
CG6719	Baldspot	0.9577963466812217
CG18547	Baldspot	0.923087791670944
Cyp9f2	Baldspot	-0.9148738914657075
Dip-C	Baldspot	-0.9198111994387924
Past1	Baldspot	0.9954836065122161
mRpS21	Baldspot	0.9338981403224423
CG8066	Baldspot	-0.939601764741265
His4r	Baldspot	-0.8509171184549839
blp	Baldspot	0.9475416838617193
decay	Baldspot	-0.9145829640594788
Irc	Baldspot	-0.8780244725406225
mRpS11	Baldspot	0.9430045327220608
Prx5037	Baldspot	0.96223067069421
CG7675	Baldspot	0.9352041094515371
CG4572	Baldspot	-0.8222243524886208
Srp72	Baldspot	0.9408036094598549
CG5630	Baldspot	-0.8848899305378614
CG5802	Baldspot	0.9355410596373709
CG3308	Baldspot	-0.8861132257766725
CG6455	Baldspot	0.9237255601462826
CG13601	Baldspot	0.9595358156241115
CG5706	Baldspot	0.92603398237913
ash2	Baldspot	-0.8221093340443378
CG11771	Baldspot	0.9895788245334778
RpL34a	Baldspot	0.9651644941695114
CG31075	Baldspot	-0.8628993598337004
beta4GalNAcTB	Baldspot	-0.8207944167115793
Ef1gamma	Baldspot	0.948086667400908
Pcd	Baldspot	-0.8500020608077192
CG31033	Baldspot	-0.8566323354280911
CG9682	Baldspot	-0.8374434889174193
Fer1HCH	Baldspot	-0.9320891004236813
Fer2LCH	Baldspot	-0.8844730941257193
awd	Baldspot	0.96748080489099
ferrochelatase	Baldspot	0.9771861383803875
CG1970	Baldspot	0.939590365990169
CG17691	Baldspot	0.9445899992451151
hfw	Baldspot	-0.887800139100794
CG14812	Baldspot	-0.8173765195782734
bcn92	Baldspot	0.9389991027125517
CG17776	Baldspot	0.9354828416933065
mRpL14	Baldspot	0.9701539610327271
tko	Baldspot	0.9356513926789508
CG2658	Baldspot	0.9401361599644562
CG14270	Baldspot	0.98699273321011
CG11444	Baldspot	0.9745173650741072
CG6903	Baldspot	-0.8600626727730039
CG15784	Baldspot	-0.8721415458992459
Pink1	Baldspot	-0.9436296460472392
CG4586	Baldspot	-0.9301048663669108
CG1444	Baldspot	0.9609365050497106
CG2233	Baldspot	-0.9875181696801647
CG2263	Baldspot	0.9488470464468007
GIIIspla2	Baldspot	-0.9673574032280597
CG12075	Baldspot	0.932163786794663
CG12057	Baldspot	-0.8241016717303083
Gga	Baldspot	-0.8104044573904403
CG1354	Baldspot	0.9856992772181852
CG17841	Baldspot	0.9423288198237683
CG1637	Baldspot	-0.8550010535248818
Gtp-bp	Baldspot	0.9655627809931115
e(y)2	Baldspot	-0.8792636966212184
ade5	Baldspot	-0.8249856854581504
mRpL49	Baldspot	0.9279914907978395
CG32638	Baldspot	-0.8323257524420499
Tim9a	Baldspot	0.944018631967237
CG10990	Baldspot	-0.8993772728576106
CG11590	Baldspot	-0.8117241683988786
Lsd-2	Baldspot	-0.9241054216291757
HDAC6	Baldspot	-0.8601794801352562
Pis	Baldspot	-0.8742886828001801
mRpS30	Baldspot	0.9540364530427906
Fur2	Baldspot	0.9202881580056473
CG4420	Baldspot	-0.8085221492139398
CG4789	Baldspot	-0.8442637396861904
CG5010	Baldspot	0.9532694379212715
CG8661	Baldspot	-0.8270229394653231
