gene	bait	correlation
maf-S	CG16935	-0.9659510946438155
CG30152	CG16935	-0.8735994335060125
snoRNA:660	CG16935	0.9274327015657974
CG3295	CG16935	-0.8435059126605187
CG4030	CG16935	-0.9519367596496199
Sdc	CG16935	-0.9180786747186208
Egfr	CG16935	-0.915123995447409
CG3074	CG16935	-0.7974855000445853
Vps20	CG16935	-0.8978451092756832
CG3732	CG16935	-0.910215817785325
CG4250	CG16935	-0.8083808410299622
asrij	CG16935	0.9092430080722016
CG30410	CG16935	0.9202126393032959
usnp	CG16935	-0.8349399190704695
gbb	CG16935	-0.8633403477065873
TBPH	CG16935	-0.9093144317464804
Ca-P60A	CG16935	0.9156046179156436
CG3825	CG16935	-0.8392933645415933
Phm	CG16935	-0.8656813629401076
CG3907	CG16935	-0.8515439013948718
Chi	CG16935	-0.9221971168926881
yki	CG16935	-0.8814787989003495
CG3356	CG16935	-0.8086462554480643
CG3394	CG16935	-0.8089127185153346
CG4741	CG16935	-0.8989006255302576
key	CG16935	-0.8516620690125315
CG30423	CG16935	-0.8159256943945672
Pk61C	CG16935	-0.870605320968787
Mkp	CG16935	-0.811582513578303
mri	CG16935	-0.8630084821612939
CG33229	CG16935	-0.8409513560947512
miple2	CG16935	-0.8078101238160388
Ptpmeg	CG16935	-0.881637702381826
klar	CG16935	-0.8116353223262126
emc	CG16935	-0.8247966225272872
CG9205	CG16935	-0.8907824378185487
CG2469	CG16935	-0.825094867779119
Ptp61F	CG16935	-0.9022670373960648
pUf68	CG16935	-0.913478765162773
CG7967	CG16935	-0.8043942747471723
drpr	CG16935	-0.8287834643586293
Cht2	CG16935	-0.8869945212543062
Cdc37	CG16935	-0.8536786591644004
HBS1	CG16935	-0.8252511175240067
dre4	CG16935	-0.9470323288597585
CG2034	CG16935	-0.8567412143758548
CG32302	CG16935	-0.836804386006856
CG9977	CG16935	-0.8045762805299234
prominin-like	CG16935	-0.8899221316175097
CG17746	CG16935	-0.8756069093359711
YT521-B	CG16935	-0.9362223597680983
CG32264	CG16935	-0.8874188317355733
Ras64B	CG16935	-0.9571910654177314
ImpL2	CG16935	-0.8301754990918223
ago	CG16935	-0.8969625772647577
Cip4	CG16935	-0.8051940263753519
CG4603	CG16935	-0.8120578360146373
CG4618	CG16935	-0.9091981889939239
bc10	CG16935	-0.8080683580315767
CG8549	CG16935	-0.8604542520293915
CG8600	CG16935	-0.9282375951744475
smid	CG16935	-0.8490199540987613
CG7492	CG16935	-0.9200281411197708
CG8111	CG16935	-0.815928907187504
RNaseX25	CG16935	-0.8343523119238834
CG7927	CG16935	-0.8596491143225936
CdsA	CG16935	-0.9136247808828201
eIF4E-3	CG16935	-0.8195503512636578
Unr	CG16935	-0.8271230199497414
dally	CG16935	-0.8738883356469469
bol	CG16935	-0.8048574033594584
UGP	CG16935	0.9354565990526059
CG3689	CG16935	-0.8965744577133645
CG3529	CG16935	-0.8170160340699032
CG8336	CG16935	-0.8296999963097881
CG6767	CG16935	-0.8093271347720437
UbcD4	CG16935	-0.8480426157138936
SH3PX1	CG16935	-0.8098127149314
vsg	CG16935	-0.7979391252505174
CG8108	CG16935	-0.8198463705320606
CG6707	CG16935	-0.8431368401369886
nudE	CG16935	-0.8400396341319418
CG7600	CG16935	-0.8030265764170287
Mob2	CG16935	-0.8831856699449427
TfIIEalpha	CG16935	-0.8149586398293706
CG6038	CG16935	-0.9128805012105449
RhoGAP68F	CG16935	-0.8229994899786918
Nrx-IV	CG16935	-0.894024816492339
Ncc69	CG16935	-0.8887487318652108
vih	CG16935	-0.8550639787279464
CG8745	CG16935	-0.8207256352372168
endos	CG16935	-0.8496497195622525
bmm	CG16935	-0.8770118173794437
CG7945	CG16935	-0.8214984892648826
Dcp2	CG16935	-0.8177173048949274
brm	CG16935	-0.8430862235832634
th	CG16935	-0.9125809553573068
Mbs	CG16935	-0.818707738438953
Taf4	CG16935	-0.8028865543345298
fax	CG16935	-0.8335277405883389
TMS1	CG16935	-0.8616032300921
Smn	CG16935	-0.8577747839867585
Syx8	CG16935	-0.8638467877098193
CG9674	CG16935	-0.8091919336428021
TSG101	CG16935	-0.8183962723676214
CG6664	CG16935	-0.8128402816261298
CG34250	CG16935	-0.8662671083258279
CG6259	CG16935	-0.8300763926572359
CG18811	CG16935	-0.856493957060229
Chmp1	CG16935	-0.8440649733004882
MED11	CG16935	-0.8818078074237533
CG7757	CG16935	-0.9258300830248725
obst-J	CG16935	-0.8314107834260405
CG6597	CG16935	-0.8727709702829588
Snap	CG16935	-0.8277141588222857
CG32428	CG16935	-0.8943987520489275
Pitslre	CG16935	-0.9604203028796603
CSN3	CG16935	-0.8002349631297845
siz	CG16935	-0.8077120234757372
pzg	CG16935	-0.8357264118410432
CG7324	CG16935	-0.8489612516073131
Syx7	CG16935	-0.8176514350967969
Hr78	CG16935	-0.8376999798409458
CG7611	CG16935	-0.8154622451845653
CG9776	CG16935	-0.8241855012949038
Cont	CG16935	-0.91883958338277
CG9855	CG16935	-0.9031016488543514
MED31	CG16935	-0.8915493624154893
Snr1	CG16935	-0.9530873871785458
Hdac3	CG16935	-0.9526153326962357
CG31550	CG16935	-0.7959911385980248
CG2931	CG16935	-0.8184725384664052
Rheb	CG16935	-0.9290594838482495
Rga	CG16935	-0.9063449469841893
MTA1-like	CG16935	-0.8820065651813035
CG2182	CG16935	-0.8937584485402398
Xe7	CG16935	-0.9018700910391375
CG2017	CG16935	-0.8419375150774261
CG33097	CG16935	-0.8149535229882752
CG31496	CG16935	-0.8153114774773563
CG2698	CG16935	-0.9362254580633915
RpA-70	CG16935	-0.8787762419316459
CG8043	CG16935	-0.8555245031465989
CG9797	CG16935	-0.9535525613580536
CG9821	CG16935	-0.8222343737116193
CG8379	CG16935	-0.8527810240840987
pyd	CG16935	-0.8533804069223349
CG31100	CG16935	-0.8521095700405947
hyx	CG16935	-0.8970697557069122
Rel	CG16935	-0.9057574348114936
D1	CG16935	-0.7957822889910449
CG8121	CG16935	-0.8904968039181058
Ras85D	CG16935	-0.8299366987004786
CG8176	CG16935	-0.8215482611270667
bocksbeutel	CG16935	-0.8775569170694213
CG8417	CG16935	0.9758450137135524
CG3909	CG16935	-0.8074731510076852
tws	CG16935	-0.7985525806808126
fau	CG16935	-0.7976031243373325
CG42394	CG16935	-0.893793697528056
CG6693	CG16935	-0.8341966957823721
Taf12	CG16935	-0.8402985961938619
glo	CG16935	-0.802165960842019
GstD1	CG16935	0.9368924370767149
CG5196	CG16935	-0.8239227929820059
CG5641	CG16935	-0.8333956350591031
Desat1	CG16935	0.913345548006484
poly	CG16935	-0.8082000701020944
put	CG16935	-0.916126125156287
His4r	CG16935	-0.9178761183183493
Caf1	CG16935	-0.873580522926595
Cp190	CG16935	-0.8184663628393144
Sra-1	CG16935	-0.8835575675657975
mor	CG16935	-0.8792719830071101
CG16941	CG16935	-0.8907900199197106
CG5823	CG16935	-0.8658328724001312
Cbp20	CG16935	-0.8129435932206593
PP2A-B'	CG16935	-0.9296959286649545
cdm	CG16935	-0.8908029865237542
koko	CG16935	-0.8647493673018601
CG7702	CG16935	-0.8562225408252851
snRNP-U1	CG16935	-0.8354797017782781
ire-1	CG16935	-0.9076645726300953
Pk92B	CG16935	-0.8398659698970379
RhoGAP92B	CG16935	-0.8342592713327053
Stat92E	CG16935	-0.839056527994643
CG16953	CG16935	-0.8326205655898072
CG31195	CG16935	-0.9224105447974801
Mvl	CG16935	-0.8046179053249576
CG42390	CG16935	-0.876819352778809
CSN6	CG16935	-0.8704395342217598
HP1c	CG16935	-0.868163276374648
CG6697	CG16935	-0.8331621064437966
cnc	CG16935	-0.8168720456305704
TfIIA-S	CG16935	-0.8886724700051158
CG5902	CG16935	-0.8398329811118501
Rab7	CG16935	-0.8109400604065672
Miro	CG16935	-0.9028871329217102
twin	CG16935	-0.8855943535574339
Orct	CG16935	-0.821332712141285
ash2	CG16935	-0.8298532360878755
CG6695	CG16935	-0.82880010772155
Smg6	CG16935	-0.9183831872563017
XNP	CG16935	-0.9225899098243026
jigr1	CG16935	-0.9458958770298102
gro	CG16935	-0.8629031587229749
TfIIA-L	CG16935	-0.9179896967663496
CG5934	CG16935	-0.8909516913561741
Mlc1	CG16935	0.9150144400814426
CG5590	CG16935	0.9230919239085444
Vha100-1	CG16935	-0.8868945429302927
CG7834	CG16935	0.9240333030902042
CG31033	CG16935	-0.8470823899760739
CG7816	CG16935	-0.8400549826411083
CG31012	CG16935	-0.8391249051399482
Sap-r	CG16935	-0.8017727664822082
CG1910	CG16935	-0.8082506751999781
heph	CG16935	-0.9029750288723857
gw	CG16935	-0.8665964445014318
svr	CG16935	-0.8704397568033057
Dredd	CG16935	-0.9381349067710927
CG3056	CG16935	-0.8792314635831621
SNF1A	CG16935	-0.9011802829971108
pck	CG16935	-0.9675124306174451
CG32810	CG16935	-0.8916377069032333
hfw	CG16935	-0.8139706628241723
arm	CG16935	-0.9201500136688874
Mct1	CG16935	-0.8300590291902384
roX1	CG16935	-0.8007067817610359
CG6903	CG16935	-0.8633040063087002
CG4068	CG16935	-0.8701249531754595
snf	CG16935	-0.8076925040133566
Rab-RP4	CG16935	-0.9058353893502118
MAPk-Ak2	CG16935	-0.9055142558832046
CG3016	CG16935	-0.8220394212583806
sqh	CG16935	-0.8294430121257036
inx2	CG16935	-0.8094387005823835
CG4607	CG16935	-0.8320059014830761
sws	CG16935	-0.8105911026856957
Ubc-E2H	CG16935	-0.8017987953011907
Smox	CG16935	-0.8271092518445098
Crag	CG16935	-0.8207298122708415
e(r)	CG16935	-0.8051049149738431
Dsor1	CG16935	-0.8149362881171717
l(1)G0232	CG16935	-0.8212071781239172
l(1)G0289	CG16935	-0.8749142032503681
Klp10A	CG16935	-0.8002651707954779
Gs2	CG16935	-0.8840076112782326
RpII215	CG16935	-0.8552032673673365
bif	CG16935	-0.8140413354022342
Usp7	CG16935	-0.8428328873306101
CkIalpha	CG16935	-0.8073344535120766
ade5	CG16935	-0.8883325190607586
CG32626	CG16935	-0.8025373081145061
mRNA-capping-enzyme	CG16935	-0.8156444744121024
CG6340	CG16935	-0.8411006403625513
Pis	CG16935	-0.9453634153502462
PGRP-LE	CG16935	-0.9321162012270794
UBL3	CG16935	-0.8931438207853823
Myb	CG16935	-0.9388998194197248
exd	CG16935	-0.8904246953975841
U2af50	CG16935	-0.9354918186897565
nonA	CG16935	-0.8291299254639722
CG4239	CG16935	0.9503779269953874
CG9947	CG16935	-0.85890044312115
CG4420	CG16935	-0.8083076962853553
CG9086	CG16935	-0.799264823442322
CG5445	CG16935	-0.8589575167113377
e(y)1	CG16935	-0.898655313223366
CG6762	CG16935	-0.824596261671297
CG7206	CG16935	-0.9730764400673052
CG32549	CG16935	-0.8386545185513243
CG6461	CG16935	-0.9123311588693306
CG6617	CG16935	-0.8090004119680867
CG7288	CG16935	-0.8091338289753205
CG7358	CG16935	-0.8158597575564736
CoRest	CG16935	-0.8609393232992064
Cdc42	CG16935	-0.818541099451535
Rab35	CG16935	-0.8203407124744019
CG9578	CG16935	-0.796581847925588
Rab10	CG16935	-0.8973896824222546
Pp4-19C	CG16935	-0.8994665366343423
Tak1	CG16935	-0.9595850822310681
CG17168	CG16935	-0.8277848818556237
Rab6	CG31523	0.9166001057469659
CG9302	CG31523	0.9167370221815527
Syx5	CG31523	0.9139485879947422
CG33199	CG31523	-0.8937861575239691
CG8525	CG31523	-0.8368698910851408
Cyp6a17	CG31523	-0.809920463774467
Idgf5	CG31523	-0.8461954939374412
mago	CG31523	0.9145164839440751
eIF-4B	CG31523	0.9736628362866995
Rac1	CG31523	0.9642694054215857
snmRNA:357	CG31523	-0.8667090631209045
sgl	CG31523	0.918395889232875
Hn	CG31523	-0.890465427614987
Ect4	CG31523	-0.8915588236920665
roq	CG31523	0.9397830070265509
CkIIalpha	CG31523	0.931084223417585
Nep2	CG31523	0.9662123794934387
exba	CG31523	0.9463812353817428
Sodh-2	CG31523	-0.8214408507391975
CG5023	CG31523	-0.8647596598023145
CG6643	CG31523	-0.9463332958564746
cals	CG31523	0.9373507012650201
cin	CG31523	0.9420728891933797
CG3740	CG31523	-0.8834385227954223
CG33080	CG31523	-0.860278243241463
Spat	CG31523	-0.9605827028199516
CG8206	CG31523	-0.8996191147076952
CG3415	CG31523	-0.8092873187834045
crl	CG31523	0.9813781777590289
CG34331	CG31523	-0.9510863045766637
CG7082	CG10602	-0.9408130156637611
Prx6005	CG10602	0.9290098825608295
CG33129	CG10602	0.9443266388809899
CG6579	CG10602	-0.8512035727639468
Tsp42El	CG10602	-0.8543223031924728
CG33774	CG10602	0.9367940779668364
CG8860	CG10602	0.9332536328659599
L	CG10602	-0.8551236010867586
CG15611	CG10602	-0.8427080113373198
CG6370	CG10602	0.9494306702889158
betaTub56D	CG10602	0.9359598329850886
Fkbp13	CG10602	0.9373535982450791
CG5597	CG10602	-0.8115416542657738
Jafrac2	CG10602	0.9944298800108654
CG32276	CG10602	0.93362817533744
loj	CG10602	0.9277231299162952
Ugt	CG10602	0.9297301700541255
CG9449	CG10602	-0.8774946908825072
fbl	CG10602	0.965991934738611
CG11241	CG10602	-0.9359568253901616
CG8481	CG10602	-0.9133415920845416
Dip-B	CG10602	0.948370706647039
sar1	CG10602	0.9545910055500417
CG5382	CG10602	0.9205738697471255
Ela	CG10602	-0.8293146395304188
Hmu	CG10602	0.9621271956179944
CG16989	CG10602	-0.9322818510665895
Ost48	CG10602	0.9150030122129718
CG1572	CG10602	-0.9340761348688741
CG32557	CG10602	-0.7988467493431642
Pfrx	CG10602	-0.8786623793674827
CG34331	CG10602	-0.7965569595976718
CG14476	CG10602	0.9445409500657943
galectin	AcCoAS	-0.9362997403844192
CG3164	AcCoAS	-0.8798060871281589
Gs1	AcCoAS	-0.8427478916520544
CG11454	AcCoAS	-0.8073779414980972
kis	AcCoAS	-0.8438151846114048
CG11912	AcCoAS	-0.9448089092190087
Ent1	AcCoAS	-0.9501298111947264
alpha-Adaptin	AcCoAS	-0.9015040084422666
ebi	AcCoAS	-0.8598691919919871
CG11885	AcCoAS	-0.9164102951760088
crq	AcCoAS	-0.9137281364812273
lwr	AcCoAS	-0.9228537209752609
CG2813	AcCoAS	-0.8506787867133925
CG3662	AcCoAS	-0.9299285193073562
drongo	AcCoAS	-0.8780569675961232
PNUTS	AcCoAS	-0.9691627917737242
Atg4	AcCoAS	-0.9360752476846849
CG4552	AcCoAS	-0.9481775236673079
Plap	AcCoAS	-0.8017774910439901
CG4887	AcCoAS	-0.8487000855377721
cpb	AcCoAS	-0.8650672836726405
CG17660	AcCoAS	-0.9924951030866977
CG18317	AcCoAS	-0.8631649956509447
Eno	AcCoAS	0.9891296878856741
CG31937	AcCoAS	0.9539231108799296
Got2	AcCoAS	0.9504862846706282
GlyP	AcCoAS	0.9269042913760395
tho2	AcCoAS	-0.8629461901036282
Uch	AcCoAS	-0.9014038457185911
l(2)s5379	AcCoAS	-0.8058699451977996
Rab5	AcCoAS	-0.9009644600736306
Cyp309a1	AcCoAS	-0.806279160651265
Hrs	AcCoAS	-0.9017825717807886
Pgk	AcCoAS	0.9172553477974303
Taf10b	AcCoAS	-0.964684304476581
Taf10	AcCoAS	-0.9864367676823359
colt	AcCoAS	0.9654117139599716
CG2991	AcCoAS	-0.8461230175120753
CG31694	AcCoAS	-0.8876859432723053
CG3558	AcCoAS	-0.8656672868229565
Mad	AcCoAS	-0.9118606777540904
CG15406	AcCoAS	-0.9574043033141547
CG2774	AcCoAS	-0.9197885165332718
Thor	AcCoAS	-0.8888477772259901
bowl	AcCoAS	-0.9533608738780611
CG10039	AcCoAS	-0.8267615443698652
CG3714	AcCoAS	-0.9425868023520386
Tps1	AcCoAS	0.9760591177406172
l(2)k05819	AcCoAS	-0.9738190311420482
CG15440	AcCoAS	-0.9800341040144624
CG15626	AcCoAS	-0.962014399071615
CG3008	AcCoAS	-0.859806486941331
CG34125	AcCoAS	-0.9443012004691689
Cg25C	AcCoAS	0.9098578812818041
Rpn11	AcCoAS	-0.9051166008356989
CG5828	AcCoAS	-0.9302192134342534
tkv	AcCoAS	-0.9400089434410281
Oscillin	AcCoAS	-0.9442270786749358
Gpdh	AcCoAS	0.9553257458330363
chic	AcCoAS	-0.8988604387337901
mtm	AcCoAS	-0.9519138086762416
ade2	AcCoAS	-0.8310080264354308
CG9135	AcCoAS	-0.9487677498609456
Cpr	AcCoAS	0.9676309954556335
Tig	AcCoAS	0.97127481099786
CG16947	AcCoAS	-0.8221442853466403
CG11015	AcCoAS	0.9094946254004158
ade3	AcCoAS	-0.914368163121545
CG11266	AcCoAS	-0.8960975124219374
CG13779	AcCoAS	-0.8691170450154297
CG15818	AcCoAS	-0.8417185092518129
CG5261	AcCoAS	0.9358655495719967
CG5958	AcCoAS	-0.8946074138751641
pes	AcCoAS	-0.9519055320829
baf	AcCoAS	-0.8671235815477533
poe	AcCoAS	-0.8880808134053801
Mcr	AcCoAS	-0.8692072335808111
CG8668	AcCoAS	-0.8590123146105796
CG8475	AcCoAS	-0.9491886381545995
Su(var)205	AcCoAS	-0.8454733821863306
CG8372	AcCoAS	-0.9335194181107586
CG8360	AcCoAS	-0.842987556807924
Snx6	AcCoAS	-0.937269026514051
Pvr	AcCoAS	-0.8413627237375688
Pp2A-29B	AcCoAS	-0.9484742729137936
CG17292	AcCoAS	0.929614684144697
CG17293	AcCoAS	-0.901426569362139
Akap200	AcCoAS	-0.9163676968548667
CG17834	AcCoAS	-0.8282252186749041
Tsp29Fa	AcCoAS	-0.88772948721838
Aldh	AcCoAS	0.9310299791800095
Gdi	AcCoAS	-0.843744263005249
zf30C	AcCoAS	-0.981357431651997
CG18854	AcCoAS	-0.809825526977022
CG4592	AcCoAS	0.9207309121421536
CG31712	AcCoAS	-0.9138335632340379
CG4658	AcCoAS	-0.9587202585409175
CG5850	AcCoAS	-0.83770282826457
Dref	AcCoAS	-0.860233038632925
CG34159	AcCoAS	-0.9169215299308379
CG5734	AcCoAS	-0.8635099090218233
Pros35	AcCoAS	-0.8356889201084801
me31B	AcCoAS	-0.8277168741754841
CG31717	AcCoAS	-0.8676240412934133
CG5676	AcCoAS	-0.8282210653915095
Rsf1	AcCoAS	-0.9670558595096227
CG18619	AcCoAS	-0.971238738622249
CG5604	AcCoAS	-0.8064715040274212
CG4968	AcCoAS	-0.877703575501718
CG5384	AcCoAS	-0.8648331453887437
CG5366	AcCoAS	-0.9452676831075533
da	AcCoAS	-0.9253996512171481
CG31716	AcCoAS	-0.9023486314037105
CG5168	AcCoAS	-0.9002837860206533
CG5343	AcCoAS	-0.9416439034979012
TfIIB	AcCoAS	-0.9451633582376945
UbcD2	AcCoAS	-0.9193944617409949
CG6700	AcCoAS	-0.9055708942116931
Stam	AcCoAS	-0.9135793483963395
l(2)06225	AcCoAS	0.9376543224388195
SCAR	AcCoAS	-0.7988650081880118
dUTPase	AcCoAS	-0.9244243926770991
Ge-1	AcCoAS	-0.8509321908611703
CG6686	AcCoAS	-0.8753147567422255
CG6770	AcCoAS	-0.9258633072982964
CG17218	AcCoAS	-0.9273285821653519
vir-1	AcCoAS	-0.8356293588903152
CG5446	AcCoAS	-0.8885025441682681
bun	AcCoAS	-0.8450700293729482
spict	AcCoAS	-0.8970873955958222
CG5787	AcCoAS	-0.8849860286837438
CG5792	AcCoAS	-0.9057563369358295
CG9934	AcCoAS	-0.8794201117926015
Edem2	AcCoAS	-0.8280958285568379
Tap42	AcCoAS	-0.8624072966030298
CG18507	AcCoAS	-0.8269417563572791
CG31731	AcCoAS	-0.9048547909853988
CG7953	AcCoAS	-0.8686208651036234
Smg5	AcCoAS	-0.9271994155903706
Rab14	AcCoAS	-0.9459308031603348
noc	AcCoAS	-0.8526628254681117
Adh	AcCoAS	0.9387821291481937
dyn-p25	AcCoAS	-0.977633481669896
NC2beta	AcCoAS	-0.8781671870069343
l(2)35Bg	AcCoAS	-0.8306067299786258
l(2)35Di	AcCoAS	0.9342300764727877
Gli	AcCoAS	-0.8627526601729367
CG5869	AcCoAS	-0.8896737188674394
grp	AcCoAS	-0.9499934682766674
CG17331	AcCoAS	-0.8160790647873278
Mhc	AcCoAS	0.9260313909316421
Cyt-b5-r	AcCoAS	0.9322800190855492
CG6115	AcCoAS	-0.9219244074151327
ApepP	AcCoAS	-0.8243968965552226
CG5110	AcCoAS	-0.9222456194459865
CG10413	AcCoAS	-0.8375345270661251
CG31751	AcCoAS	-0.8726847513993077
CG10623	AcCoAS	-0.943126341763075
CG10639	AcCoAS	0.9602253129648971
CG10650	AcCoAS	-0.7999951630935831
mib2	AcCoAS	-0.9389698296268746
hkl	AcCoAS	-0.8102492886052898
Ddc	AcCoAS	-0.811753734572297
l(2)37Ce	AcCoAS	-0.979333558199548
Pax	AcCoAS	0.9218561022109301
RanGAP	AcCoAS	-0.8182199088320785
Top2	AcCoAS	-0.8889663936720653
ref(2)P	AcCoAS	-0.9322796979132502
spi	AcCoAS	-0.9012535865828786
fbp	AcCoAS	0.9384287060556079
CG10664	AcCoAS	0.9205291878337922
fok	AcCoAS	-0.8185513859181789
Taf13	AcCoAS	-0.845066388497623
CG2493	AcCoAS	-0.8096951964206212
Pomp	AcCoAS	-0.8669813343635487
CG9331	AcCoAS	0.9689539267528908
CG9339	AcCoAS	-0.891449882523006
RPA2	AcCoAS	-0.8259646921271836
CG9257	AcCoAS	-0.8809380488913462
Acon	AcCoAS	0.9178161392541435
CG3305	AcCoAS	-0.920241570597473
Df31	AcCoAS	-0.92959686270997
cul-2	AcCoAS	-0.8545411564373729
CycK	AcCoAS	-0.9359005833983566
CG1832	AcCoAS	-0.8797087955898683
CG3262	AcCoAS	-0.8185844669484144
Cht3	AcCoAS	-0.8433235846034633
Spf45	AcCoAS	-0.9128830178021674
CG17528	AcCoAS	-0.828519054523868
gus	AcCoAS	-0.8640558840168134
d4	AcCoAS	-0.9672434610778373
CG10465	AcCoAS	-0.8215826729296324
CG11665	AcCoAS	-0.880834812239736
CG1344	AcCoAS	-0.85572482181564
l(2)NC136	AcCoAS	-0.8688021312844182
CG1298	AcCoAS	-0.9497702467571942
Src42A	AcCoAS	-0.8558817117636184
PNGase	AcCoAS	-0.8565952796948351
Act42A	AcCoAS	-0.9230130649270936
geminin	AcCoAS	-0.9623458435684188
Adf1	AcCoAS	-0.9446610363371265
Mob4	AcCoAS	-0.9610448635612158
Rab2	AcCoAS	-0.9284306196824309
l(2)01289	AcCoAS	0.9564090718450687
Eb1	AcCoAS	-0.8123184354434256
SdhB	AcCoAS	0.9329321947776824
Tsp42Ee	AcCoAS	-0.819335861181142
Tsp42Eg	AcCoAS	0.9550177118474857
Tsp42Er	AcCoAS	-0.9226855529701569
p47	AcCoAS	-0.8958536258841755
Aldh-III	AcCoAS	0.9617510182048818
CG1620	AcCoAS	-0.9566749281496133
CG1600	AcCoAS	-0.8308183026889029
Cyt-b5	AcCoAS	0.9546487192335307
Rpt1	AcCoAS	-0.8877410784168178
CG1399	AcCoAS	-0.8975225704463882
CanB2	AcCoAS	-0.8799130429913041
CG1882	AcCoAS	-0.9307150969986667
cathD	AcCoAS	-0.9177337668651179
nito	AcCoAS	-0.8474136591530671
CSN4	AcCoAS	-0.8870352381280875
Vps28	AcCoAS	-0.9709683197065356
CG11210	AcCoAS	-0.8958238459122444
Socs44A	AcCoAS	-0.9285515991738827
CG8709	AcCoAS	-0.8770565339751618
kermit	AcCoAS	-0.810893421885352
pnut	AcCoAS	-0.8727389885265918
CSN7	AcCoAS	-0.8904600581872872
Cirl	AcCoAS	-0.8952929615725127
Vps25	AcCoAS	-0.826415887238952
PGRP-SC2	AcCoAS	-0.7993021417820438
CG14767	AcCoAS	-0.9679175823545577
CG13751	AcCoAS	-0.8377860130738134
CG8243	AcCoAS	-0.9165394768435544
CG8237	AcCoAS	-0.8398732697601422
CG8232	AcCoAS	-0.9406352577603955
CG8080	AcCoAS	-0.9213279452778009
CG18659	AcCoAS	-0.9101530486320999
CG8788	AcCoAS	-0.877101982719449
shrb	AcCoAS	-0.9233916407644446
ltd	AcCoAS	-0.9388418934945036
Myd88	AcCoAS	-0.8543736808199235
wun	AcCoAS	-0.8566186668672984
ced-6	AcCoAS	-0.8912585851070001
Not1	AcCoAS	-0.7966574396326135
CG12926	AcCoAS	-0.8487697268589662
Uba1	AcCoAS	-0.8265586791828614
CG42347	AcCoAS	-0.9205506362946831
CG1599	AcCoAS	-0.9221135305374631
Prosalpha7	AcCoAS	-0.8534383174577592
CG1513	AcCoAS	-0.906132829483194
CG12140	AcCoAS	0.9689422827314783
CG12130	AcCoAS	-0.8292533653493466
TER94	AcCoAS	-0.8013349722319046
CG1407	AcCoAS	-0.9031768407388765
CG18445	AcCoAS	-0.9368088682349649
Jra	AcCoAS	-0.9425939955985507
Pfk	AcCoAS	0.9111074659828314
Syb	AcCoAS	-0.8896096371468198
CG17765	AcCoAS	-0.8202876430076916
CG7220	AcCoAS	-0.8386091162119229
Prosbeta5	AcCoAS	-0.8448333506912847
TpnC47D	AcCoAS	0.9121593579871761
CG9027	AcCoAS	-0.876221297283017
CG7777	AcCoAS	-0.8548756950529116
wal	AcCoAS	0.9499770792333192
Mtor	AcCoAS	-0.9079258451608171
CG8979	AcCoAS	-0.9363090203813637
Oda	AcCoAS	-0.8577644798666614
CG8839	AcCoAS	-0.9321615439766349
CG8501	AcCoAS	-0.8848308771282273
Lac	AcCoAS	-0.889870778679637
Dgkepsilon	AcCoAS	-0.9463034773797334
Nmda1	AcCoAS	-0.9149049357196765
CG13319	AcCoAS	-0.8330782121587645
CG3884	AcCoAS	0.9381815120585607
TppII	AcCoAS	-0.9039159398124884
CG4663	AcCoAS	-0.8753404276125518
drk	AcCoAS	-0.8803856642916257
CG6145	AcCoAS	-0.8490300381739099
CG6543	AcCoAS	0.9686973873099829
CG16935	AcCoAS	0.9424139923901478
CG13349	AcCoAS	-0.8890823499193625
Cp1	AcCoAS	-0.8640518371648891
cg	AcCoAS	-0.8067345254453242
CG8613	AcCoAS	-0.9324090724486404
Tfb1	AcCoAS	-0.9349593525022499
Rpn6	AcCoAS	-0.8842794968762737
BEAF-32	AcCoAS	-0.9474069845489249
Pcf11	AcCoAS	-0.8037846496631299
CG10249	AcCoAS	0.9209914140466255
scb	AcCoAS	-0.8040334380492612
SRPK	AcCoAS	-0.8433674887940684
Khc-73	AcCoAS	-0.8083199876824491
CG12963	AcCoAS	-0.9545199714705285
Iap2	AcCoAS	-0.8451982608776865
casp	AcCoAS	-0.8828668219933036
CG8405	AcCoAS	-0.8076959334423414
Dg	AcCoAS	-0.8159844288051541
Rho1	AcCoAS	-0.8581656516027893
Lis-1	AcCoAS	-0.8081397684162672
CG8446	AcCoAS	-0.8536452621137737
Nup62	AcCoAS	-0.8349372713883157
CG8317	AcCoAS	-0.8147127978731172
Sod2	AcCoAS	0.9116267536674566
CG15609	AcCoAS	-0.8693543894071639
CG8963	AcCoAS	-0.8754638400567286
RhoGEF2	AcCoAS	-0.8995513936798667
fat-spondin	AcCoAS	0.926347115933876
Sply	AcCoAS	-0.8204542201305995
Bap55	AcCoAS	-0.846173717015574
CG14478	AcCoAS	-0.8746755920588012
Rab4	AcCoAS	-0.933745159398427
CG14483	AcCoAS	0.9528067580286199
Sema-1b	AcCoAS	-0.826717927605318
UbcD10	AcCoAS	-0.8214002920774326
Mapmodulin	AcCoAS	-0.9087694015164789
CG5770	AcCoAS	-0.8684189204610208
CG10912	AcCoAS	-0.8291320184062981
Dgp-1	AcCoAS	-0.864881704365827
CG5721	AcCoAS	-0.8876905623735107
imd	AcCoAS	-0.7963644263405129
slim	AcCoAS	-0.8916745215124242
CG5189	AcCoAS	-0.8681213940044543
Eip55E	AcCoAS	0.9328176950975248
CG5482	AcCoAS	-0.8975032387506331
SP2637	AcCoAS	-0.9563912626828404
